date,time,quarter1,quarter2,quarter3,quarter4,generation,forecast
2026-04-01T09:30:00+03:00,2026-04-01T09:30:00+03:00,283.9,1180.82,2425.98,3322.9,1485.97,1815.16
2026-04-01T09:40:00+03:00,2026-04-01T09:40:00+03:00,312.88,1211.95,2460.09,3359.16,1437.54,1848.49
2026-04-01T09:50:00+03:00,2026-04-01T09:50:00+03:00,341.86,1243.08,2494.2,3395.42,1416.6,1881.81
2026-04-01T10:00:00+03:00,2026-04-01T10:00:00+03:00,370.84,1274.2,2528.31,3431.68,1510.29,1915.14
2026-04-01T10:10:00+03:00,2026-04-01T10:10:00+03:00,401.0,1308.62,2568.62,3476.24,1594.27,1954.43
2026-04-01T10:20:00+03:00,2026-04-01T10:20:00+03:00,431.16,1343.03,2608.93,3520.8,1684.49,1993.73
2026-04-01T10:30:00+03:00,2026-04-01T10:30:00+03:00,461.32,1377.44,2649.24,3565.36,1705.28,2033.02
2026-04-01T10:40:00+03:00,2026-04-01T10:40:00+03:00,491.48,1411.85,2689.55,3609.92,1680.15,2072.31
2026-04-01T10:50:00+03:00,2026-04-01T10:50:00+03:00,521.65,1446.26,2729.86,3654.48,1725.54,2111.6
2026-04-01T11:00:00+03:00,2026-04-01T11:00:00+03:00,551.81,1480.67,2770.18,3699.04,1747.27,2150.89
2026-04-01T11:10:00+03:00,2026-04-01T11:10:00+03:00,607.63,1542.02,2839.19,3773.57,1762.84,2215.72
2026-04-01T11:20:00+03:00,2026-04-01T11:20:00+03:00,663.45,1603.36,2908.2,3848.11,1793.36,2280.55
2026-04-01T11:30:00+03:00,2026-04-01T11:30:00+03:00,719.27,1664.71,2977.21,3922.64,1846.75,2345.39
2026-04-01T11:40:00+03:00,2026-04-01T11:40:00+03:00,775.1,1726.05,3046.22,3997.18,1879.74,2410.22
2026-04-01T11:50:00+03:00,2026-04-01T11:50:00+03:00,830.92,1787.4,3115.23,4071.71,1882.21,2475.05
2026-04-01T12:00:00+03:00,2026-04-01T12:00:00+03:00,886.74,1848.74,3184.25,4146.25,1907.28,2539.88
2026-04-01T12:10:00+03:00,2026-04-01T12:10:00+03:00,970.72,1940.5,3286.81,4256.59,2403.66,2634.22
2026-04-01T12:20:00+03:00,2026-04-01T12:20:00+03:00,1054.69,2032.26,3389.37,4366.94,2573.69,2728.57
2026-04-01T12:30:00+03:00,2026-04-01T12:30:00+03:00,1138.67,2124.02,3491.94,4477.29,2626.98,2822.91
2026-04-01T12:40:00+03:00,2026-04-01T12:40:00+03:00,1222.65,2215.78,3594.5,4587.63,2734.83,2917.25
2026-04-01T12:50:00+03:00,2026-04-01T12:50:00+03:00,1306.62,2307.54,3697.06,4697.98,2809.49,3011.6
2026-04-01T13:00:00+03:00,2026-04-01T13:00:00+03:00,1390.6,2399.3,3799.63,4808.32,2966.85,3105.94
2026-04-01T13:10:00+03:00,2026-04-01T13:10:00+03:00,1438.98,2463.98,3886.96,4911.97,3060.7,3182.25
2026-04-01T13:20:00+03:00,2026-04-01T13:20:00+03:00,1487.36,2528.67,3974.3,5015.62,3064.08,3258.56
2026-04-01T13:30:00+03:00,2026-04-01T13:30:00+03:00,1535.73,2593.36,4061.63,5119.26,3101.84,3334.87
2026-04-01T13:40:00+03:00,2026-04-01T13:40:00+03:00,1584.11,2658.05,4148.97,5222.91,3084.31,3411.18
2026-04-01T13:50:00+03:00,2026-04-01T13:50:00+03:00,1632.49,2722.74,4236.3,5326.56,3065.89,3487.49
2026-04-01T14:00:00+03:00,2026-04-01T14:00:00+03:00,1680.87,2787.43,4323.64,5430.2,3088.52,3563.79
2026-04-01T14:10:00+03:00,2026-04-01T14:10:00+03:00,1728.69,2870.28,4455.11,5596.7,3236.81,3672.44
2026-04-01T14:20:00+03:00,2026-04-01T14:20:00+03:00,1776.52,2953.13,4586.58,5763.2,3220.49,3781.08
2026-04-01T14:30:00+03:00,2026-04-01T14:30:00+03:00,1824.34,3035.98,4718.06,5929.7,3198.06,3889.72
2026-04-01T14:40:00+03:00,2026-04-01T14:40:00+03:00,1872.17,3118.83,4849.53,6096.19,3194.86,3998.36
2026-04-01T14:50:00+03:00,2026-04-01T14:50:00+03:00,1919.99,3201.68,4981.0,6262.69,3168.2,4107.0
2026-04-01T15:00:00+03:00,2026-04-01T15:00:00+03:00,1967.82,3284.53,5112.48,6429.19,3249.05,4215.65
2026-04-01T15:10:00+03:00,2026-04-01T15:10:00+03:00,2037.25,3381.48,5247.62,6591.84,3271.62,4338.08
2026-04-01T15:20:00+03:00,2026-04-01T15:20:00+03:00,2106.69,3478.43,5382.75,6754.49,3319.89,4460.52
2026-04-01T15:30:00+03:00,2026-04-01T15:30:00+03:00,2176.12,3575.37,5517.89,6917.14,3399.47,4582.96
2026-04-01T15:40:00+03:00,2026-04-01T15:40:00+03:00,2245.56,3672.32,5653.03,7079.79,3440.68,4705.4
2026-04-01T15:50:00+03:00,2026-04-01T15:50:00+03:00,2314.99,3769.27,5788.17,7242.45,3474.77,4827.83
2026-04-01T16:00:00+03:00,2026-04-01T16:00:00+03:00,2384.43,3866.21,5923.31,7405.1,3501.23,4950.27
2026-04-01T16:10:00+03:00,2026-04-01T16:10:00+03:00,2497.04,3988.4,6058.8,7550.17,3648.5,5084.41
2026-04-01T16:20:00+03:00,2026-04-01T16:20:00+03:00,2609.64,4110.59,6194.3,7695.24,3795.13,5218.55
2026-04-01T16:30:00+03:00,2026-04-01T16:30:00+03:00,2722.25,4232.78,6329.79,7840.32,4023.16,5352.69
2026-04-01T16:40:00+03:00,2026-04-01T16:40:00+03:00,2834.86,4354.97,6465.28,7985.39,4176.7,5486.82
2026-04-01T16:50:00+03:00,2026-04-01T16:50:00+03:00,2947.47,4477.16,6600.77,8130.46,4340.13,5620.96
2026-04-01T17:00:00+03:00,2026-04-01T17:00:00+03:00,3060.07,4599.35,6736.26,8275.54,4462.31,5755.1
2026-04-01T17:10:00+03:00,2026-04-01T17:10:00+03:00,3169.55,4711.45,6852.01,8393.91,4524.38,5874.48
2026-04-01T17:20:00+03:00,2026-04-01T17:20:00+03:00,3279.02,4823.55,6967.75,8512.28,4623.3,5993.87
2026-04-01T17:30:00+03:00,2026-04-01T17:30:00+03:00,3388.5,4935.65,7083.5,8630.65,4897.79,6113.25
2026-04-01T17:40:00+03:00,2026-04-01T17:40:00+03:00,3497.98,5047.75,7199.24,8749.02,4898.65,6232.63
2026-04-01T17:50:00+03:00,2026-04-01T17:50:00+03:00,3607.45,5159.85,7314.99,8867.39,5083.92,6352.02
2026-04-01T18:00:00+03:00,2026-04-01T18:00:00+03:00,3716.93,5271.95,7430.74,8985.76,5211.09,6471.4
2026-04-01T18:10:00+03:00,2026-04-01T18:10:00+03:00,3688.11,5245.81,7408.3,8966.0,5351.89,6444.42
2026-04-01T18:20:00+03:00,2026-04-01T18:20:00+03:00,3659.3,5219.67,7385.87,8946.24,5392.08,6417.44
2026-04-01T18:30:00+03:00,2026-04-01T18:30:00+03:00,3630.48,5193.53,7363.44,8926.48,5429.26,6390.46
2026-04-01T18:40:00+03:00,2026-04-01T18:40:00+03:00,3601.67,5167.38,7341.0,8906.72,5470.27,6363.48
2026-04-01T18:50:00+03:00,2026-04-01T18:50:00+03:00,3572.86,5141.24,7318.57,8886.96,5543.16,6336.5
2026-04-01T19:00:00+03:00,2026-04-01T19:00:00+03:00,3544.04,5115.1,7296.14,8867.19,5644.16,6309.53
2026-04-01T19:10:00+03:00,2026-04-01T19:10:00+03:00,3567.33,5143.74,7332.21,8908.63,5636.54,6350.58
2026-04-01T19:20:00+03:00,2026-04-01T19:20:00+03:00,3590.62,5172.39,7368.29,8950.06,5656.72,6391.64
2026-04-01T19:30:00+03:00,2026-04-01T19:30:00+03:00,3613.91,5201.03,7404.37,8991.5,5637.12,6432.7
2026-04-01T19:40:00+03:00,2026-04-01T19:40:00+03:00,3637.2,5229.68,7440.45,9032.93,5615.25,6473.75
2026-04-01T19:50:00+03:00,2026-04-01T19:50:00+03:00,3660.49,5258.32,7476.53,9074.36,5533.95,6514.81
2026-04-01T20:00:00+03:00,2026-04-01T20:00:00+03:00,3683.78,5286.97,7512.61,9115.8,5499.88,6555.87
2026-04-01T20:10:00+03:00,2026-04-01T20:10:00+03:00,3686.33,5296.05,7530.77,9140.5,5554.81,6565.14
2026-04-01T20:20:00+03:00,2026-04-01T20:20:00+03:00,3688.88,5305.14,7548.94,9165.2,5550.16,6574.42
2026-04-01T20:30:00+03:00,2026-04-01T20:30:00+03:00,3691.43,5314.23,7567.1,9189.91,5522.06,6583.69
2026-04-01T20:40:00+03:00,2026-04-01T20:40:00+03:00,3693.98,5323.32,7585.27,9214.61,5589.22,6592.97
2026-04-01T20:50:00+03:00,2026-04-01T20:50:00+03:00,3696.53,5332.41,7603.43,9239.31,5590.94,6602.24
2026-04-01T21:00:00+03:00,2026-04-01T21:00:00+03:00,3699.07,5341.49,7621.6,9264.02,5634.2,6611.52
2026-04-01T21:10:00+03:00,2026-04-01T21:10:00+03:00,3744.1,5389.14,7672.9,9317.94,5572.57,6658.2
2026-04-01T21:20:00+03:00,2026-04-01T21:20:00+03:00,3789.12,5436.8,7724.2,9371.87,5580.03,6704.89
2026-04-01T21:30:00+03:00,2026-04-01T21:30:00+03:00,3834.14,5484.45,7775.5,9425.8,5623.98,6751.58
2026-04-01T21:40:00+03:00,2026-04-01T21:40:00+03:00,3879.16,5532.1,7826.8,9479.73,5626.16,6798.26
2026-04-01T21:50:00+03:00,2026-04-01T21:50:00+03:00,3924.19,5579.75,7878.1,9533.66,5648.53,6844.95
2026-04-01T22:00:00+03:00,2026-04-01T22:00:00+03:00,3969.21,5627.4,7929.4,9587.59,5750.73,6891.63
2026-04-01T22:10:00+03:00,2026-04-01T22:10:00+03:00,3962.1,5618.35,7917.65,9573.9,5627.65,6873.6
2026-04-01T22:20:00+03:00,2026-04-01T22:20:00+03:00,3955.0,5609.3,7905.91,9560.21,5601.4,6855.58
2026-04-01T22:30:00+03:00,2026-04-01T22:30:00+03:00,3947.89,5600.25,7894.16,9546.52,5582.91,6837.55
2026-04-01T22:40:00+03:00,2026-04-01T22:40:00+03:00,3940.79,5591.2,7882.41,9532.83,5561.28,6819.52
2026-04-01T22:50:00+03:00,2026-04-01T22:50:00+03:00,3933.68,5582.16,7870.66,9519.14,5531.65,6801.49
2026-04-01T23:00:00+03:00,2026-04-01T23:00:00+03:00,3926.58,5573.11,7858.92,9505.45,5510.29,6783.46
2026-04-01T23:10:00+03:00,2026-04-01T23:10:00+03:00,3925.69,5572.92,7859.71,9506.94,5388.62,6816.37
2026-04-01T23:20:00+03:00,2026-04-01T23:20:00+03:00,3924.8,5572.73,7860.5,9508.43,5258.03,6849.28
2026-04-01T23:30:00+03:00,2026-04-01T23:30:00+03:00,3923.91,5572.55,7861.29,9509.93,5235.82,6882.19
2026-04-01T23:40:00+03:00,2026-04-01T23:40:00+03:00,3923.02,5572.36,7862.08,9511.42,5292.98,6915.09
2026-04-01T23:50:00+03:00,2026-04-01T23:50:00+03:00,3922.12,5572.17,7862.87,9512.91,,6948.0
2026-04-02T00:00:00+03:00,2026-04-02T00:00:00+03:00,3921.23,5571.99,7863.66,9514.41,5447.04,6980.91
2026-04-02T00:10:00+03:00,2026-04-02T00:10:00+03:00,3911.78,5564.2,7858.19,9510.61,5351.84,7013.06
2026-04-02T00:20:00+03:00,2026-04-02T00:20:00+03:00,3902.34,5556.42,7852.73,9506.81,5349.9,7045.21
2026-04-02T00:30:00+03:00,2026-04-02T00:30:00+03:00,3892.89,5548.64,7847.26,9503.02,5352.05,7077.37
2026-04-02T00:40:00+03:00,2026-04-02T00:40:00+03:00,3883.44,5540.86,7841.8,9499.22,5380.22,7109.52
2026-04-02T00:50:00+03:00,2026-04-02T00:50:00+03:00,3873.99,5533.08,7836.33,9495.43,5392.06,7141.67
2026-04-02T01:00:00+03:00,2026-04-02T01:00:00+03:00,3864.54,5525.3,7830.87,9491.63,5344.57,7173.82
2026-04-02T01:10:00+03:00,2026-04-02T01:10:00+03:00,3865.69,5527.13,7833.64,9495.08,5191.15,7214.88
2026-04-02T01:20:00+03:00,2026-04-02T01:20:00+03:00,3866.84,5528.96,7836.41,9498.52,5193.72,7255.94
2026-04-02T01:30:00+03:00,2026-04-02T01:30:00+03:00,3868.0,5530.79,7839.18,9501.97,5226.89,7297.0
2026-04-02T01:40:00+03:00,2026-04-02T01:40:00+03:00,3869.15,5532.62,7841.95,9505.41,5258.66,7338.06
2026-04-02T01:50:00+03:00,2026-04-02T01:50:00+03:00,3870.3,5534.45,7844.71,9508.86,5363.47,7379.12
2026-04-02T02:00:00+03:00,2026-04-02T02:00:00+03:00,3871.45,5536.28,7847.48,9512.31,5421.76,7420.18
2026-04-02T02:10:00+03:00,2026-04-02T02:10:00+03:00,3862.57,5526.79,7837.16,9501.38,5426.2,7422.57
2026-04-02T02:20:00+03:00,2026-04-02T02:20:00+03:00,3853.68,5517.3,7826.83,9490.45,5408.21,7424.97
2026-04-02T02:30:00+03:00,2026-04-02T02:30:00+03:00,3844.79,5507.81,7816.51,9479.52,5417.68,7427.36
2026-04-02T02:40:00+03:00,2026-04-02T02:40:00+03:00,3835.91,5498.32,7806.18,9468.59,5458.39,7429.75
2026-04-02T02:50:00+03:00,2026-04-02T02:50:00+03:00,3827.02,5488.83,7795.85,9457.66,5516.91,7432.15
2026-04-02T03:00:00+03:00,2026-04-02T03:00:00+03:00,3818.13,5479.34,7785.53,9446.74,5490.98,7434.54
2026-04-02T03:10:00+03:00,2026-04-02T03:10:00+03:00,3915.83,5579.15,7888.27,9538.95,5343.71,7429.55
2026-04-02T03:20:00+03:00,2026-04-02T03:20:00+03:00,4013.53,5678.96,7991.01,9631.16,5312.05,7424.56
2026-04-02T03:30:00+03:00,2026-04-02T03:30:00+03:00,4111.23,5778.77,8093.76,9723.37,5255.5,7419.58
2026-04-02T03:40:00+03:00,2026-04-02T03:40:00+03:00,4208.93,5878.58,8196.5,9815.58,5198.42,7414.59
2026-04-02T03:50:00+03:00,2026-04-02T03:50:00+03:00,4306.62,5978.39,8299.24,9907.79,5248.19,7409.6
2026-04-02T04:00:00+03:00,2026-04-02T04:00:00+03:00,4404.32,6078.2,8401.99,10000.0,5300.2,7404.61
2026-04-02T04:10:00+03:00,2026-04-02T04:10:00+03:00,4410.23,6082.39,8403.79,10000.0,5415.51,7400.26
2026-04-02T04:20:00+03:00,2026-04-02T04:20:00+03:00,4416.13,6086.58,8405.6,10000.0,5577.66,7395.91
2026-04-02T04:30:00+03:00,2026-04-02T04:30:00+03:00,4422.04,6090.77,8407.4,10000.0,5656.11,7391.56
2026-04-02T04:40:00+03:00,2026-04-02T04:40:00+03:00,4427.94,6094.96,8409.21,10000.0,5635.45,7387.2
2026-04-02T04:50:00+03:00,2026-04-02T04:50:00+03:00,4433.85,6099.15,8411.01,10000.0,5658.85,7382.85
2026-04-02T05:00:00+03:00,2026-04-02T05:00:00+03:00,4439.75,6103.33,8412.82,10000.0,5680.3,7378.5
2026-04-02T05:10:00+03:00,2026-04-02T05:10:00+03:00,4432.46,6094.43,8401.69,10000.0,5703.83,7372.61
2026-04-02T05:20:00+03:00,2026-04-02T05:20:00+03:00,4425.16,6085.53,8390.56,10000.0,5705.15,7366.72
2026-04-02T05:30:00+03:00,2026-04-02T05:30:00+03:00,4417.87,6076.63,8379.43,9999.99,5703.76,7360.83
2026-04-02T05:40:00+03:00,2026-04-02T05:40:00+03:00,4410.57,6067.73,8368.3,9999.99,5686.28,7354.94
2026-04-02T05:50:00+03:00,2026-04-02T05:50:00+03:00,4403.28,6058.83,8357.17,9999.99,5609.76,7349.05
2026-04-02T06:00:00+03:00,2026-04-02T06:00:00+03:00,4395.98,6049.93,8346.04,9999.99,5586.3,7343.16
2026-04-02T06:10:00+03:00,2026-04-02T06:10:00+03:00,4362.23,6012.76,8304.13,9954.67,5634.51,7312.09
2026-04-02T06:20:00+03:00,2026-04-02T06:20:00+03:00,4328.47,5975.59,8262.23,9909.35,5576.86,7281.02
2026-04-02T06:30:00+03:00,2026-04-02T06:30:00+03:00,4294.72,5938.43,8220.32,9864.03,5530.23,7249.95
2026-04-02T06:40:00+03:00,2026-04-02T06:40:00+03:00,4260.97,5901.26,8178.41,9818.71,5485.52,7218.88
2026-04-02T06:50:00+03:00,2026-04-02T06:50:00+03:00,4227.21,5864.09,8136.51,9773.38,5470.49,7187.81
2026-04-02T07:00:00+03:00,2026-04-02T07:00:00+03:00,4193.46,5826.93,8094.6,9728.06,5488.14,7156.74
2026-04-02T07:10:00+03:00,2026-04-02T07:10:00+03:00,4188.82,5822.55,8090.6,9724.33,5628.12,7153.75
2026-04-02T07:20:00+03:00,2026-04-02T07:20:00+03:00,4184.18,5818.18,8086.6,9720.6,5765.36,7150.76
2026-04-02T07:30:00+03:00,2026-04-02T07:30:00+03:00,4179.55,5813.81,8082.6,9716.86,5834.74,7147.77
2026-04-02T07:40:00+03:00,2026-04-02T07:40:00+03:00,4174.91,5809.44,8078.6,9713.13,5938.36,7144.78
2026-04-02T07:50:00+03:00,2026-04-02T07:50:00+03:00,4170.27,5805.07,8074.6,9709.4,5962.52,7141.8
2026-04-02T08:00:00+03:00,2026-04-02T08:00:00+03:00,4165.63,5800.7,8070.6,9705.67,5931.68,7138.81
2026-04-02T08:10:00+03:00,2026-04-02T08:10:00+03:00,4155.19,5792.03,8064.4,9701.24,5861.49,7132.15
2026-04-02T08:20:00+03:00,2026-04-02T08:20:00+03:00,4144.74,5783.36,8058.2,9696.82,5882.99,7125.5
2026-04-02T08:30:00+03:00,2026-04-02T08:30:00+03:00,4134.29,5774.69,8052.0,9692.4,5906.35,7118.84
2026-04-02T08:40:00+03:00,2026-04-02T08:40:00+03:00,4123.84,5766.02,8045.8,9687.98,5903.99,7112.19
2026-04-02T08:50:00+03:00,2026-04-02T08:50:00+03:00,4113.39,5757.35,8039.59,9683.56,5936.42,7105.53
2026-04-02T09:00:00+03:00,2026-04-02T09:00:00+03:00,4102.94,5748.68,8033.39,9679.13,5878.43,7098.88
2026-04-02T09:10:00+03:00,2026-04-02T09:10:00+03:00,4125.52,5779.97,8076.78,9731.23,5833.98,7136.07
2026-04-02T09:20:00+03:00,2026-04-02T09:20:00+03:00,4148.1,5811.26,8120.16,9783.33,5749.4,7173.27
2026-04-02T09:30:00+03:00,2026-04-02T09:30:00+03:00,4170.69,5842.56,8163.55,9835.42,5677.73,7210.47
2026-04-02T09:40:00+03:00,2026-04-02T09:40:00+03:00,4193.27,5873.85,8206.93,9887.52,5617.26,7247.67
2026-04-02T09:50:00+03:00,2026-04-02T09:50:00+03:00,4215.85,5905.14,8250.32,9939.61,5584.05,7284.86
2026-04-02T10:00:00+03:00,2026-04-02T10:00:00+03:00,4238.43,5936.44,8293.7,9991.71,5656.71,7322.06
2026-04-02T10:10:00+03:00,2026-04-02T10:10:00+03:00,4270.2,5967.69,8324.25,9993.09,5722.0,7353.05
2026-04-02T10:20:00+03:00,2026-04-02T10:20:00+03:00,4301.97,5998.95,8354.79,9994.47,5791.66,7384.03
2026-04-02T10:30:00+03:00,2026-04-02T10:30:00+03:00,4333.74,6030.2,8385.33,9995.85,5805.43,7415.01
2026-04-02T10:40:00+03:00,2026-04-02T10:40:00+03:00,4365.51,6061.46,8415.88,9997.24,5803.8,7446.0
2026-04-02T10:50:00+03:00,2026-04-02T10:50:00+03:00,4397.28,6092.71,8446.42,9998.62,5758.37,7476.98
2026-04-02T11:00:00+03:00,2026-04-02T11:00:00+03:00,4429.04,6123.97,8476.96,10000.0,5736.93,7507.97
2026-04-02T11:10:00+03:00,2026-04-02T11:10:00+03:00,4432.24,6125.78,8476.85,10000.0,5809.8,7508.65
2026-04-02T11:20:00+03:00,2026-04-02T11:20:00+03:00,4435.44,6127.59,8476.74,10000.0,5848.26,7509.32
2026-04-02T11:30:00+03:00,2026-04-02T11:30:00+03:00,4438.64,6129.4,8476.62,10000.0,5796.49,7510.0
2026-04-02T11:40:00+03:00,2026-04-02T11:40:00+03:00,4441.83,6131.21,8476.51,10000.0,5812.54,7510.67
2026-04-02T11:50:00+03:00,2026-04-02T11:50:00+03:00,4445.03,6133.02,8476.4,10000.0,5819.76,7511.35
2026-04-02T12:00:00+03:00,2026-04-02T12:00:00+03:00,4448.23,6134.84,8476.28,10000.0,5769.83,7512.03
2026-04-02T12:10:00+03:00,2026-04-02T12:10:00+03:00,4457.58,6146.34,8490.79,10000.0,5687.26,7524.34
2026-04-02T12:20:00+03:00,2026-04-02T12:20:00+03:00,4466.92,6157.85,8505.29,10000.0,5780.3,7536.66
2026-04-02T12:30:00+03:00,2026-04-02T12:30:00+03:00,4476.27,6169.35,8519.79,10000.0,5827.72,7548.98
2026-04-02T12:40:00+03:00,2026-04-02T12:40:00+03:00,4485.61,6180.86,8534.3,10000.0,5874.28,7561.29
2026-04-02T12:50:00+03:00,2026-04-02T12:50:00+03:00,4494.96,6192.36,8548.8,10000.0,5939.32,7573.61
2026-04-02T13:00:00+03:00,2026-04-02T13:00:00+03:00,4504.3,6203.87,8563.3,10000.0,6000.47,7585.92
2026-04-02T13:10:00+03:00,2026-04-02T13:10:00+03:00,4515.68,6213.69,8570.96,10000.0,6048.19,7594.65
2026-04-02T13:20:00+03:00,2026-04-02T13:20:00+03:00,4527.07,6223.51,8578.62,10000.0,5899.68,7603.38
2026-04-02T13:30:00+03:00,2026-04-02T13:30:00+03:00,4538.45,6233.33,8586.28,10000.0,5839.99,7612.11
2026-04-02T13:40:00+03:00,2026-04-02T13:40:00+03:00,4549.83,6243.16,8593.93,10000.0,5862.31,7620.84
2026-04-02T13:50:00+03:00,2026-04-02T13:50:00+03:00,4561.21,6252.98,8601.59,10000.0,5917.13,7629.57
2026-04-02T14:00:00+03:00,2026-04-02T14:00:00+03:00,4572.6,6262.8,8609.25,10000.0,5948.33,7638.3
2026-04-02T14:10:00+03:00,2026-04-02T14:10:00+03:00,4553.47,6240.57,8582.71,10000.0,5907.42,7613.15
2026-04-02T14:20:00+03:00,2026-04-02T14:20:00+03:00,4534.34,6218.35,8556.18,10000.0,5885.92,7588.0
2026-04-02T14:30:00+03:00,2026-04-02T14:30:00+03:00,4515.22,6196.12,8529.64,10000.0,5893.21,7562.85
2026-04-02T14:40:00+03:00,2026-04-02T14:40:00+03:00,4496.09,6173.89,8503.1,10000.0,5866.77,7537.71
2026-04-02T14:50:00+03:00,2026-04-02T14:50:00+03:00,4476.97,6151.66,8476.56,10000.0,5861.17,7512.56
2026-04-02T15:00:00+03:00,2026-04-02T15:00:00+03:00,4457.84,6129.43,8450.03,10000.0,5791.66,7487.41
2026-04-02T15:10:00+03:00,2026-04-02T15:10:00+03:00,4407.73,6075.24,8390.17,9956.33,5765.89,7426.15
2026-04-02T15:20:00+03:00,2026-04-02T15:20:00+03:00,4357.63,6021.05,8330.31,9912.66,5751.09,7364.9
2026-04-02T15:30:00+03:00,2026-04-02T15:30:00+03:00,4307.52,5966.86,8270.46,9868.99,5742.57,7303.65
2026-04-02T15:40:00+03:00,2026-04-02T15:40:00+03:00,4257.42,5912.67,8210.6,9825.32,5679.71,7242.39
2026-04-02T15:50:00+03:00,2026-04-02T15:50:00+03:00,4207.31,5858.49,8150.75,9781.65,5641.32,7181.14
2026-04-02T16:00:00+03:00,2026-04-02T16:00:00+03:00,4157.2,5804.3,8090.89,9737.99,5635.63,7119.88
2026-04-02T16:10:00+03:00,2026-04-02T16:10:00+03:00,4139.74,5784.5,8067.85,9712.61,5724.62,7098.45
2026-04-02T16:20:00+03:00,2026-04-02T16:20:00+03:00,4122.27,5764.7,8044.81,9687.24,5736.34,7077.02
2026-04-02T16:30:00+03:00,2026-04-02T16:30:00+03:00,4104.81,5744.9,8021.77,9661.87,5666.41,7055.58
2026-04-02T16:40:00+03:00,2026-04-02T16:40:00+03:00,4087.34,5725.1,7998.73,9636.49,5687.29,7034.15
2026-04-02T16:50:00+03:00,2026-04-02T16:50:00+03:00,4069.87,5705.3,7975.69,9611.12,5686.39,7012.72
2026-04-02T17:00:00+03:00,2026-04-02T17:00:00+03:00,4052.41,5685.5,7952.65,9585.74,5691.01,6991.28
2026-04-02T17:10:00+03:00,2026-04-02T17:10:00+03:00,3958.15,5575.17,7820.01,9437.03,5707.39,6870.23
2026-04-02T17:20:00+03:00,2026-04-02T17:20:00+03:00,3863.89,5464.84,7687.37,9288.31,5673.47,6749.18
2026-04-02T17:30:00+03:00,2026-04-02T17:30:00+03:00,3769.63,5354.51,7554.72,9139.6,5634.11,6628.12
2026-04-02T17:40:00+03:00,2026-04-02T17:40:00+03:00,3675.38,5244.18,7422.08,8990.88,5520.51,6507.07
2026-04-02T17:50:00+03:00,2026-04-02T17:50:00+03:00,3581.12,5133.85,7289.44,8842.17,5453.58,6386.01
2026-04-02T18:00:00+03:00,2026-04-02T18:00:00+03:00,3486.86,5023.52,7156.79,8693.45,5392.7,6264.96
2026-04-02T18:10:00+03:00,2026-04-02T18:10:00+03:00,3487.59,4960.56,7005.43,8478.4,5382.23,6158.6
2026-04-02T18:20:00+03:00,2026-04-02T18:20:00+03:00,3488.31,4897.6,6854.06,8263.35,5426.13,6052.24
2026-04-02T18:30:00+03:00,2026-04-02T18:30:00+03:00,3489.04,4834.65,6702.7,8048.3,5383.87,5945.88
2026-04-02T18:40:00+03:00,2026-04-02T18:40:00+03:00,3489.77,4771.69,6551.33,7833.25,5322.19,5839.52
2026-04-02T18:50:00+03:00,2026-04-02T18:50:00+03:00,3490.5,4708.73,6399.96,7618.2,5178.78,5733.17
2026-04-02T19:00:00+03:00,2026-04-02T19:00:00+03:00,3491.23,4645.78,6248.6,7403.15,5077.79,5626.81
2026-04-02T19:10:00+03:00,2026-04-02T19:10:00+03:00,3458.15,4607.6,6203.33,7352.78,5028.46,5578.52
2026-04-02T19:20:00+03:00,2026-04-02T19:20:00+03:00,3425.08,4569.42,6158.07,7302.41,4966.52,5530.24
2026-04-02T19:30:00+03:00,2026-04-02T19:30:00+03:00,3392.01,4531.25,6112.8,7252.04,4847.16,5481.95
2026-04-02T19:40:00+03:00,2026-04-02T19:40:00+03:00,3358.94,4493.07,6067.54,7201.67,4816.85,5433.67
2026-04-02T19:50:00+03:00,2026-04-02T19:50:00+03:00,3325.87,4454.89,6022.27,7151.3,4839.35,5385.39
2026-04-02T20:00:00+03:00,2026-04-02T20:00:00+03:00,3292.8,4416.72,5977.01,7100.92,4796.63,5337.1
2026-04-02T20:10:00+03:00,2026-04-02T20:10:00+03:00,3265.09,4411.78,6003.69,7150.37,4996.5,5353.54
2026-04-02T20:20:00+03:00,2026-04-02T20:20:00+03:00,3237.39,4406.85,6030.36,7199.82,5149.63,5369.97
2026-04-02T20:30:00+03:00,2026-04-02T20:30:00+03:00,3209.69,4401.92,6057.04,7249.27,5142.03,5386.4
2026-04-02T20:40:00+03:00,2026-04-02T20:40:00+03:00,3181.98,4396.98,6083.72,7298.72,5049.34,5402.84
2026-04-02T20:50:00+03:00,2026-04-02T20:50:00+03:00,3154.28,4392.05,6110.4,7348.17,4907.68,5419.27
2026-04-02T21:00:00+03:00,2026-04-02T21:00:00+03:00,3126.57,4387.12,6137.08,7397.62,4873.92,5435.7
2026-04-02T21:10:00+03:00,2026-04-02T21:10:00+03:00,3117.23,4384.05,6142.72,7409.54,4871.78,5440.34
2026-04-02T21:20:00+03:00,2026-04-02T21:20:00+03:00,3107.88,4380.98,6148.37,7421.46,4892.52,5444.97
2026-04-02T21:30:00+03:00,2026-04-02T21:30:00+03:00,3098.53,4377.91,6154.01,7433.38,4875.06,5449.61
2026-04-02T21:40:00+03:00,2026-04-02T21:40:00+03:00,3089.19,4374.84,6159.65,7445.3,4915.89,5454.24
