date,time,ptf,smf,positiveImbalance,negativeImbalance,systemStatus
2026-04-08T18:00:00+03:00,2026-04-08T18:00:00+03:00,900.0,450.0,423.0,927.0,Enerji Fazlası
2026-04-08T19:00:00+03:00,2026-04-08T19:00:00+03:00,2037.0,700.0,658.0,2098.11,Enerji Fazlası
2026-04-08T20:00:00+03:00,2026-04-08T20:00:00+03:00,2199.99,700.0,658.0,2265.9897,Enerji Fazlası
2026-04-08T21:00:00+03:00,2026-04-08T21:00:00+03:00,2750.0,700.0,658.0,2832.5,Enerji Fazlası
2026-04-08T22:00:00+03:00,2026-04-08T22:00:00+03:00,1264.37,372.99,350.6106,1302.3011,Enerji Fazlası
2026-04-08T23:00:00+03:00,2026-04-08T23:00:00+03:00,700.02,100.0,-106.0,721.0206,Enerji Fazlası
2026-04-09T00:00:00+03:00,2026-04-09T00:00:00+03:00,492.0,0.0,-106.0,506.76,Enerji Fazlası
2026-04-09T01:00:00+03:00,2026-04-09T01:00:00+03:00,700.0,10.0,-106.0,721.0,Enerji Fazlası
2026-04-09T02:00:00+03:00,2026-04-09T02:00:00+03:00,880.0,10.0,-106.0,906.4,Enerji Fazlası
2026-04-09T03:00:00+03:00,2026-04-09T03:00:00+03:00,876.0,5.0,-106.0,902.28,Enerji Fazlası
2026-04-09T04:00:00+03:00,2026-04-09T04:00:00+03:00,999.99,100.0,-106.0,1029.9897,Enerji Fazlası
2026-04-09T05:00:00+03:00,2026-04-09T05:00:00+03:00,1200.01,1500.0,1164.0097,1590.0,Enerji Açığı
2026-04-09T06:00:00+03:00,2026-04-09T06:00:00+03:00,1499.99,1750.0,1454.9903,1855.0,Enerji Açığı
2026-04-09T07:00:00+03:00,2026-04-09T07:00:00+03:00,1050.0,1891.93,1018.5,2005.4458,Enerji Açığı
2026-04-09T08:00:00+03:00,2026-04-09T08:00:00+03:00,1000.0,3249.0,970.0,3443.94,Enerji Açığı
2026-04-09T09:00:00+03:00,2026-04-09T09:00:00+03:00,499.99,2500.0,484.9903,2650.0,Enerji Açığı
2026-04-09T10:00:00+03:00,2026-04-09T10:00:00+03:00,299.76,1390.0,290.7672,1473.4,Enerji Açığı
2026-04-09T11:00:00+03:00,2026-04-09T11:00:00+03:00,250.0,1891.93,242.5,2005.4458,Enerji Açığı
2026-04-09T12:00:00+03:00,2026-04-09T12:00:00+03:00,189.99,0.0,-106.0,195.6897,Enerji Fazlası
2026-04-09T13:00:00+03:00,2026-04-09T13:00:00+03:00,200.01,1891.93,194.0097,2005.4458,Enerji Açığı
2026-04-09T14:00:00+03:00,2026-04-09T14:00:00+03:00,500.0,3000.01,485.0,3180.0106,Enerji Açığı
2026-04-09T15:00:00+03:00,2026-04-09T15:00:00+03:00,350.0,2200.0,339.5,2332.0,Enerji Açığı
2026-04-09T16:00:00+03:00,2026-04-09T16:00:00+03:00,1000.0,4300.0,970.0,4558.0,Enerji Açığı
2026-04-09T17:00:00+03:00,2026-04-09T17:00:00+03:00,3323.7,4498.91,3223.989,4768.8446,Enerji Açığı
2026-04-09T18:00:00+03:00,2026-04-09T18:00:00+03:00,3696.0,4500.0,3585.12,5008.5,Enerji Açığı
2026-04-09T19:00:00+03:00,2026-04-09T19:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-09T20:00:00+03:00,2026-04-09T20:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-09T21:00:00+03:00,2026-04-09T21:00:00+03:00,4400.01,4498.92,4268.0097,4768.8552,Enerji Açığı
2026-04-09T22:00:00+03:00,2026-04-09T22:00:00+03:00,3400.0,4499.0,3298.0,4768.94,Enerji Açığı
2026-04-09T23:00:00+03:00,2026-04-09T23:00:00+03:00,2785.7,4498.9,2702.129,4768.834,Enerji Açığı
2026-04-10T00:00:00+03:00,2026-04-10T00:00:00+03:00,2699.99,800.0,752.0,2780.9897,Enerji Fazlası
2026-04-10T01:00:00+03:00,2026-04-10T01:00:00+03:00,1200.01,700.0,658.0,1236.0103,Enerji Fazlası
2026-04-10T02:00:00+03:00,2026-04-10T02:00:00+03:00,1200.0,800.0,752.0,1236.0,Enerji Fazlası
2026-04-10T03:00:00+03:00,2026-04-10T03:00:00+03:00,1200.01,1200.01,1164.0097,1236.0103,Dengede
2026-04-10T04:00:00+03:00,2026-04-10T04:00:00+03:00,1200.01,1600.0,1164.0097,1696.0,Enerji Açığı
2026-04-10T05:00:00+03:00,2026-04-10T05:00:00+03:00,1695.0,2898.0,1644.15,3071.88,Enerji Açığı
2026-04-10T06:00:00+03:00,2026-04-10T06:00:00+03:00,1200.0,2200.0,1164.0,2332.0,Enerji Açığı
2026-04-10T07:00:00+03:00,2026-04-10T07:00:00+03:00,750.01,2188.3,727.5097,2319.598,Enerji Açığı
2026-04-10T08:00:00+03:00,2026-04-10T08:00:00+03:00,3599.99,4388.0,3491.9903,4651.28,Enerji Açığı
2026-04-10T09:00:00+03:00,2026-04-10T09:00:00+03:00,2100.0,4300.0,2037.0,4558.0,Enerji Açığı
2026-04-10T10:00:00+03:00,2026-04-10T10:00:00+03:00,999.99,2188.3,969.9903,2319.598,Enerji Açığı
2026-04-10T11:00:00+03:00,2026-04-10T11:00:00+03:00,1200.0,3000.02,1164.0,3180.0212,Enerji Açığı
2026-04-10T12:00:00+03:00,2026-04-10T12:00:00+03:00,443.01,50.0,-106.0,456.3003,Enerji Fazlası
2026-04-10T13:00:00+03:00,2026-04-10T13:00:00+03:00,300.01,0.0,-106.0,309.0103,Enerji Fazlası
2026-04-10T14:00:00+03:00,2026-04-10T14:00:00+03:00,1082.64,2188.3,1050.1608,2319.598,Enerji Açığı
2026-04-10T15:00:00+03:00,2026-04-10T15:00:00+03:00,745.0,1989.37,722.65,2108.7322,Enerji Açığı
2026-04-10T16:00:00+03:00,2026-04-10T16:00:00+03:00,999.99,2898.0,969.9903,3071.88,Enerji Açığı
2026-04-10T17:00:00+03:00,2026-04-10T17:00:00+03:00,2080.99,4300.0,2018.5603,4558.0,Enerji Açığı
2026-04-10T18:00:00+03:00,2026-04-10T18:00:00+03:00,2451.0,4300.0,2377.47,4558.0,Enerji Açığı
2026-04-10T19:00:00+03:00,2026-04-10T19:00:00+03:00,4450.0,4500.0,4316.5,5008.5,Enerji Açığı
2026-04-10T20:00:00+03:00,2026-04-10T20:00:00+03:00,4500.0,2801.0,2632.94,4866.75,Enerji Fazlası
2026-04-10T21:00:00+03:00,2026-04-10T21:00:00+03:00,3599.99,4498.9,3491.9903,4768.834,Enerji Açığı
2026-04-10T22:00:00+03:00,2026-04-10T22:00:00+03:00,2660.0,4388.0,2580.2,4651.28,Enerji Açığı
2026-04-10T23:00:00+03:00,2026-04-10T23:00:00+03:00,1650.0,4388.0,1600.5,4651.28,Enerji Açığı
2026-04-11T00:00:00+03:00,2026-04-11T00:00:00+03:00,2499.99,4498.3,2424.9903,4768.198,Enerji Açığı
2026-04-11T01:00:00+03:00,2026-04-11T01:00:00+03:00,1200.01,4300.0,1164.0097,4558.0,Enerji Açığı
2026-04-11T02:00:00+03:00,2026-04-11T02:00:00+03:00,1130.0,4300.0,1096.1,4558.0,Enerji Açığı
2026-04-11T03:00:00+03:00,2026-04-11T03:00:00+03:00,1200.0,3000.0,1164.0,3180.0,Enerji Açığı
2026-04-11T04:00:00+03:00,2026-04-11T04:00:00+03:00,1200.0,3000.0,1164.0,3180.0,Enerji Açığı
2026-04-11T05:00:00+03:00,2026-04-11T05:00:00+03:00,1200.01,2800.0,1164.0097,2968.0,Enerji Açığı
2026-04-11T06:00:00+03:00,2026-04-11T06:00:00+03:00,1150.0,2498.0,1115.5,2647.88,Enerji Açığı
2026-04-11T07:00:00+03:00,2026-04-11T07:00:00+03:00,500.0,1200.0,485.0,1272.0,Enerji Açığı
2026-04-11T08:00:00+03:00,2026-04-11T08:00:00+03:00,999.98,3000.0,969.9806,3180.0,Enerji Açığı
2026-04-11T09:00:00+03:00,2026-04-11T09:00:00+03:00,449.48,2498.0,435.9956,2647.88,Enerji Açığı
2026-04-11T10:00:00+03:00,2026-04-11T10:00:00+03:00,250.0,1490.0,242.5,1579.4,Enerji Açığı
2026-04-11T11:00:00+03:00,2026-04-11T11:00:00+03:00,225.0,1151.0,218.25,1220.06,Enerji Açığı
2026-04-11T12:00:00+03:00,2026-04-11T12:00:00+03:00,171.01,0.0,-106.0,176.1403,Enerji Fazlası
2026-04-11T13:00:00+03:00,2026-04-11T13:00:00+03:00,190.0,0.0,-106.0,195.7,Enerji Fazlası
2026-04-11T14:00:00+03:00,2026-04-11T14:00:00+03:00,250.0,0.0,-106.0,257.5,Enerji Fazlası
2026-04-11T15:00:00+03:00,2026-04-11T15:00:00+03:00,301.0,0.0,-106.0,310.03,Enerji Fazlası
2026-04-11T16:00:00+03:00,2026-04-11T16:00:00+03:00,402.0,0.0,-106.0,414.06,Enerji Fazlası
2026-04-11T17:00:00+03:00,2026-04-11T17:00:00+03:00,1913.01,800.0,752.0,1970.4003,Enerji Fazlası
2026-04-11T18:00:00+03:00,2026-04-11T18:00:00+03:00,3249.99,4498.3,3152.4903,4768.198,Enerji Açığı
2026-04-11T19:00:00+03:00,2026-04-11T19:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-11T20:00:00+03:00,2026-04-11T20:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-11T21:00:00+03:00,2026-04-11T21:00:00+03:00,4099.99,4500.0,3976.9903,5008.5,Enerji Açığı
2026-04-11T22:00:00+03:00,2026-04-11T22:00:00+03:00,3100.01,4500.0,3007.0097,5008.5,Enerji Açığı
2026-04-11T23:00:00+03:00,2026-04-11T23:00:00+03:00,3500.01,4498.91,3395.0097,4768.8446,Enerji Açığı
2026-04-12T00:00:00+03:00,2026-04-12T00:00:00+03:00,2699.99,4377.0,2618.9903,4639.62,Enerji Açığı
2026-04-12T01:00:00+03:00,2026-04-12T01:00:00+03:00,1499.98,3000.03,1454.9806,3180.0318,Enerji Açığı
2026-04-12T02:00:00+03:00,2026-04-12T02:00:00+03:00,1200.0,3000.0,1164.0,3180.0,Enerji Açığı
2026-04-12T03:00:00+03:00,2026-04-12T03:00:00+03:00,1200.0,700.0,658.0,1236.0,Enerji Fazlası
2026-04-12T04:00:00+03:00,2026-04-12T04:00:00+03:00,999.99,599.99,563.9906,1029.9897,Enerji Fazlası
2026-04-12T05:00:00+03:00,2026-04-12T05:00:00+03:00,1200.0,1851.0,1164.0,1962.06,Enerji Açığı
2026-04-12T06:00:00+03:00,2026-04-12T06:00:00+03:00,999.98,1957.71,969.9806,2075.1726,Enerji Açığı
2026-04-12T07:00:00+03:00,2026-04-12T07:00:00+03:00,200.01,2153.48,194.0097,2282.6888,Enerji Açığı
2026-04-12T08:00:00+03:00,2026-04-12T08:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T09:00:00+03:00,2026-04-12T09:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T10:00:00+03:00,2026-04-12T10:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T11:00:00+03:00,2026-04-12T11:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T12:00:00+03:00,2026-04-12T12:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T13:00:00+03:00,2026-04-12T13:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T14:00:00+03:00,2026-04-12T14:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T15:00:00+03:00,2026-04-12T15:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T16:00:00+03:00,2026-04-12T16:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-12T17:00:00+03:00,2026-04-12T17:00:00+03:00,190.0,0.0,-106.0,195.7,Enerji Fazlası
2026-04-12T18:00:00+03:00,2026-04-12T18:00:00+03:00,550.0,0.0,-106.0,566.5,Enerji Fazlası
2026-04-12T19:00:00+03:00,2026-04-12T19:00:00+03:00,3451.53,4377.0,3347.9841,4639.62,Enerji Açığı
2026-04-12T20:00:00+03:00,2026-04-12T20:00:00+03:00,4099.99,4500.0,3976.9903,5008.5,Enerji Açığı
2026-04-12T21:00:00+03:00,2026-04-12T21:00:00+03:00,2799.0,4498.9,2715.03,4768.834,Enerji Açığı
2026-04-12T22:00:00+03:00,2026-04-12T22:00:00+03:00,1249.99,4377.0,1212.4903,4639.62,Enerji Açığı
2026-04-12T23:00:00+03:00,2026-04-12T23:00:00+03:00,745.01,3000.0,722.6597,3180.0,Enerji Açığı
2026-04-13T00:00:00+03:00,2026-04-13T00:00:00+03:00,499.99,2153.48,484.9903,2282.6888,Enerji Açığı
2026-04-13T01:00:00+03:00,2026-04-13T01:00:00+03:00,300.0,2153.48,291.0,2282.6888,Enerji Açığı
2026-04-13T02:00:00+03:00,2026-04-13T02:00:00+03:00,249.99,1340.0,242.4903,1420.4,Enerji Açığı
2026-04-13T03:00:00+03:00,2026-04-13T03:00:00+03:00,250.0,348.0,242.5,368.88,Enerji Açığı
2026-04-13T04:00:00+03:00,2026-04-13T04:00:00+03:00,225.0,225.0,218.25,231.75,Dengede
2026-04-13T05:00:00+03:00,2026-04-13T05:00:00+03:00,300.0,300.0,291.0,309.0,Dengede
2026-04-13T06:00:00+03:00,2026-04-13T06:00:00+03:00,328.82,977.0,318.9554,1035.62,Enerji Açığı
2026-04-13T07:00:00+03:00,2026-04-13T07:00:00+03:00,250.0,0.0,-106.0,257.5,Enerji Fazlası
2026-04-13T08:00:00+03:00,2026-04-13T08:00:00+03:00,453.84,0.0,-106.0,467.4552,Enerji Fazlası
2026-04-13T09:00:00+03:00,2026-04-13T09:00:00+03:00,225.01,0.0,-106.0,231.7603,Enerji Fazlası
2026-04-13T10:00:00+03:00,2026-04-13T10:00:00+03:00,171.01,0.0,-106.0,176.1403,Enerji Fazlası
2026-04-13T11:00:00+03:00,2026-04-13T11:00:00+03:00,171.02,0.0,-106.0,176.1506,Enerji Fazlası
2026-04-13T12:00:00+03:00,2026-04-13T12:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-04-13T13:00:00+03:00,2026-04-13T13:00:00+03:00,50.01,0.0,-106.0,154.5,Enerji Fazlası
2026-04-13T14:00:00+03:00,2026-04-13T14:00:00+03:00,170.0,0.0,-106.0,175.1,Enerji Fazlası
2026-04-13T15:00:00+03:00,2026-04-13T15:00:00+03:00,167.36,0.0,-106.0,172.3808,Enerji Fazlası
2026-04-13T16:00:00+03:00,2026-04-13T16:00:00+03:00,199.0,0.0,-106.0,204.97,Enerji Fazlası
2026-04-13T17:00:00+03:00,2026-04-13T17:00:00+03:00,999.99,800.0,752.0,1029.9897,Enerji Fazlası
2026-04-13T18:00:00+03:00,2026-04-13T18:00:00+03:00,3495.0,2001.0,1880.94,3599.85,Enerji Fazlası
2026-04-13T19:00:00+03:00,2026-04-13T19:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-13T20:00:00+03:00,2026-04-13T20:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-13T21:00:00+03:00,2026-04-13T21:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-13T22:00:00+03:00,2026-04-13T22:00:00+03:00,3639.18,4498.6,3530.0046,4768.516,Enerji Açığı
2026-04-13T23:00:00+03:00,2026-04-13T23:00:00+03:00,3023.6,3650.0,2932.892,3869.0,Enerji Açığı
2026-04-14T00:00:00+03:00,2026-04-14T00:00:00+03:00,2997.99,4422.0,2908.0503,4687.32,Enerji Açığı
2026-04-14T01:00:00+03:00,2026-04-14T01:00:00+03:00,1400.0,3000.0,1358.0,3180.0,Enerji Açığı
2026-04-14T02:00:00+03:00,2026-04-14T02:00:00+03:00,1150.01,3000.01,1115.5097,3180.0106,Enerji Açığı
2026-04-14T03:00:00+03:00,2026-04-14T03:00:00+03:00,1500.0,1677.0,1455.0,1777.62,Enerji Açığı
2026-04-14T04:00:00+03:00,2026-04-14T04:00:00+03:00,1200.0,3000.0,1164.0,3180.0,Enerji Açığı
2026-04-14T05:00:00+03:00,2026-04-14T05:00:00+03:00,1550.0,3000.0,1503.5,3180.0,Enerji Açığı
2026-04-14T06:00:00+03:00,2026-04-14T06:00:00+03:00,1550.0,3000.0,1503.5,3180.0,Enerji Açığı
2026-04-14T07:00:00+03:00,2026-04-14T07:00:00+03:00,800.0,500.0,470.0,824.0,Enerji Fazlası
2026-04-14T08:00:00+03:00,2026-04-14T08:00:00+03:00,850.0,1957.71,824.5,2075.1726,Enerji Açığı
2026-04-14T09:00:00+03:00,2026-04-14T09:00:00+03:00,300.0,300.0,282.0,309.0,Enerji Fazlası
2026-04-14T10:00:00+03:00,2026-04-14T10:00:00+03:00,200.01,0.0,-106.0,206.0103,Enerji Fazlası
2026-04-14T11:00:00+03:00,2026-04-14T11:00:00+03:00,200.0,2.0,-106.0,206.0,Enerji Fazlası
2026-04-14T12:00:00+03:00,2026-04-14T12:00:00+03:00,149.99,0.0,-106.0,154.5,Enerji Fazlası
2026-04-14T13:00:00+03:00,2026-04-14T13:00:00+03:00,170.99,0.0,-106.0,176.1197,Enerji Fazlası
2026-04-14T14:00:00+03:00,2026-04-14T14:00:00+03:00,255.99,9.0,-106.0,263.6697,Enerji Fazlası
2026-04-14T15:00:00+03:00,2026-04-14T15:00:00+03:00,236.99,0.0,-106.0,244.0997,Enerji Fazlası
2026-04-14T16:00:00+03:00,2026-04-14T16:00:00+03:00,500.0,600.0,485.0,636.0,Enerji Açığı
2026-04-14T17:00:00+03:00,2026-04-14T17:00:00+03:00,2900.01,4450.0,2813.0097,4717.0,Enerji Açığı
2026-04-14T18:00:00+03:00,2026-04-14T18:00:00+03:00,2081.0,4498.5,2018.57,4768.41,Enerji Açığı
2026-04-14T19:00:00+03:00,2026-04-14T19:00:00+03:00,4499.98,4500.0,4364.9806,5008.5,Enerji Açığı
2026-04-14T20:00:00+03:00,2026-04-14T20:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-14T21:00:00+03:00,2026-04-14T21:00:00+03:00,4389.99,4498.92,4258.2903,4768.8552,Enerji Açığı
2026-04-14T22:00:00+03:00,2026-04-14T22:00:00+03:00,3250.0,4450.0,3152.5,4717.0,Enerji Açığı
2026-04-14T23:00:00+03:00,2026-04-14T23:00:00+03:00,3234.39,3988.0,3137.3583,4227.28,Enerji Açığı
2026-04-15T00:00:00+03:00,2026-04-15T00:00:00+03:00,2099.99,4450.0,2036.9903,4717.0,Enerji Açığı
2026-04-15T01:00:00+03:00,2026-04-15T01:00:00+03:00,1898.01,4384.0,1841.0697,4647.04,Enerji Açığı
2026-04-15T02:00:00+03:00,2026-04-15T02:00:00+03:00,1499.99,3719.99,1454.9903,3943.1894,Enerji Açığı
2026-04-15T03:00:00+03:00,2026-04-15T03:00:00+03:00,1500.0,3100.0,1455.0,3286.0,Enerji Açığı
2026-04-15T04:00:00+03:00,2026-04-15T04:00:00+03:00,1295.01,480.0,451.2,1333.8603,Enerji Fazlası
2026-04-15T05:00:00+03:00,2026-04-15T05:00:00+03:00,1500.0,1000.0,940.0,1545.0,Enerji Fazlası
2026-04-15T06:00:00+03:00,2026-04-15T06:00:00+03:00,1450.0,1650.0,1406.5,1749.0,Enerji Açığı
2026-04-15T07:00:00+03:00,2026-04-15T07:00:00+03:00,999.99,380.0,357.2,1029.9897,Enerji Fazlası
2026-04-15T08:00:00+03:00,2026-04-15T08:00:00+03:00,2499.0,800.0,752.0,2573.97,Enerji Fazlası
2026-04-15T09:00:00+03:00,2026-04-15T09:00:00+03:00,1450.01,800.0,752.0,1493.5103,Enerji Fazlası
2026-04-15T10:00:00+03:00,2026-04-15T10:00:00+03:00,880.0,2799.0,853.6,2966.94,Enerji Açığı
2026-04-15T11:00:00+03:00,2026-04-15T11:00:00+03:00,799.01,1963.57,775.0397,2081.3842,Enerji Açığı
2026-04-15T12:00:00+03:00,2026-04-15T12:00:00+03:00,217.64,0.0,-106.0,224.1692,Enerji Fazlası
2026-04-15T13:00:00+03:00,2026-04-15T13:00:00+03:00,250.0,9.0,-106.0,257.5,Enerji Fazlası
2026-04-15T14:00:00+03:00,2026-04-15T14:00:00+03:00,699.99,1590.0,678.9903,1685.4,Enerji Açığı
2026-04-15T15:00:00+03:00,2026-04-15T15:00:00+03:00,453.85,8.0,-106.0,467.4655,Enerji Fazlası
2026-04-15T16:00:00+03:00,2026-04-15T16:00:00+03:00,1226.01,3100.0,1189.2297,3286.0,Enerji Açığı
2026-04-15T17:00:00+03:00,2026-04-15T17:00:00+03:00,2600.0,3100.0,2522.0,3286.0,Enerji Açığı
2026-04-15T18:00:00+03:00,2026-04-15T18:00:00+03:00,2899.99,2799.99,2631.9906,2986.9897,Enerji Fazlası
2026-04-15T19:00:00+03:00,2026-04-15T19:00:00+03:00,4500.0,3550.0,3337.0,4866.75,Enerji Fazlası
2026-04-15T20:00:00+03:00,2026-04-15T20:00:00+03:00,4500.0,4500.0,4365.0,5008.5,Enerji Açığı
2026-04-15T21:00:00+03:00,2026-04-15T21:00:00+03:00,4084.79,4084.79,3962.2463,4329.8774,Enerji Açığı
2026-04-15T22:00:00+03:00,2026-04-15T22:00:00+03:00,3250.0,800.0,752.0,3347.5,Enerji Fazlası
2026-04-15T23:00:00+03:00,2026-04-15T23:00:00+03:00,1619.98,500.0,470.0,1668.5794,Enerji Fazlası
2026-04-16T00:00:00+03:00,2026-04-16T00:00:00+03:00,1200.0,0.0,-106.0,1236.0,Enerji Fazlası
2026-04-16T01:00:00+03:00,2026-04-16T01:00:00+03:00,999.99,0.0,-106.0,1029.9897,Enerji Fazlası
2026-04-16T02:00:00+03:00,2026-04-16T02:00:00+03:00,999.98,1.0,-106.0,1029.9794,Enerji Fazlası
2026-04-16T03:00:00+03:00,2026-04-16T03:00:00+03:00,813.0,563.0,529.22,837.39,Enerji Fazlası
2026-04-16T04:00:00+03:00,2026-04-16T04:00:00+03:00,500.0,0.0,-106.0,515.0,Enerji Fazlası
2026-04-16T05:00:00+03:00,2026-04-16T05:00:00+03:00,700.01,0.0,-106.0,721.0103,Enerji Fazlası
2026-04-16T06:00:00+03:00,2026-04-16T06:00:00+03:00,493.0,0.0,-106.0,507.79,Enerji Fazlası
2026-04-16T07:00:00+03:00,2026-04-16T07:00:00+03:00,299.99,0.0,-106.0,308.9897,Enerji Fazlası
2026-04-16T08:00:00+03:00,2026-04-16T08:00:00+03:00,328.82,0.0,-106.0,338.6846,Enerji Fazlası
2026-04-16T09:00:00+03:00,2026-04-16T09:00:00+03:00,200.01,0.0,-106.0,206.0103,Enerji Fazlası
2026-04-16T10:00:00+03:00,2026-04-16T10:00:00+03:00,189.99,0.0,-106.0,195.6897,Enerji Fazlası
2026-04-16T11:00:00+03:00,2026-04-16T11:00:00+03:00,175.0,0.1,-106.0,180.25,Enerji Fazlası
2026-04-16T12:00:00+03:00,2026-04-16T12:00:00+03:00,0.0,0.0,-103.0,159.0,Enerji Açığı
2026-04-16T13:00:00+03:00,2026-04-16T13:00:00+03:00,100.01,1000.0,-103.0,1060.0,Enerji Açığı
2026-04-16T14:00:00+03:00,2026-04-16T14:00:00+03:00,171.0,2144.59,165.87,2273.2654,Enerji Açığı
2026-04-16T15:00:00+03:00,2026-04-16T15:00:00+03:00,167.36,0.1,-106.0,172.3808,Enerji Fazlası
2026-04-16T16:00:00+03:00,2026-04-16T16:00:00+03:00,199.99,0.0,-106.0,205.9897,Enerji Fazlası
2026-04-16T17:00:00+03:00,2026-04-16T17:00:00+03:00,800.01,1949.63,776.0097,2066.6078,Enerji Açığı
2026-04-16T18:00:00+03:00,2026-04-16T18:00:00+03:00,999.98,500.0,470.0,1029.9794,Enerji Fazlası
2026-04-16T19:00:00+03:00,2026-04-16T19:00:00+03:00,2570.0,800.0,752.0,2647.1,Enerji Fazlası
2026-04-16T20:00:00+03:00,2026-04-16T20:00:00+03:00,2499.99,4417.0,2424.9903,4682.02,Enerji Açığı
2026-04-16T21:00:00+03:00,2026-04-16T21:00:00+03:00,1499.99,1249.99,1174.9906,1544.9897,Enerji Fazlası
2026-04-16T22:00:00+03:00,2026-04-16T22:00:00+03:00,999.38,800.0,752.0,1029.3614,Enerji Fazlası
2026-04-16T23:00:00+03:00,2026-04-16T23:00:00+03:00,500.0,9.0,-106.0,515.0,Enerji Fazlası
2026-04-17T00:00:00+03:00,2026-04-17T00:00:00+03:00,465.2,0.0,-106.0,479.156,Enerji Fazlası
2026-04-17T01:00:00+03:00,2026-04-17T01:00:00+03:00,500.0,0.0,-106.0,515.0,Enerji Fazlası
2026-04-17T02:00:00+03:00,2026-04-17T02:00:00+03:00,349.99,0.0,-106.0,360.4897,Enerji Fazlası
2026-04-17T03:00:00+03:00,2026-04-17T03:00:00+03:00,327.01,0.0,-106.0,336.8203,Enerji Fazlası
2026-04-17T04:00:00+03:00,2026-04-17T04:00:00+03:00,310.0,0.0,-106.0,319.3,Enerji Fazlası
2026-04-17T05:00:00+03:00,2026-04-17T05:00:00+03:00,331.43,0.0,-106.0,341.3729,Enerji Fazlası
2026-04-17T06:00:00+03:00,2026-04-17T06:00:00+03:00,300.01,,,,
2026-04-17T07:00:00+03:00,2026-04-17T07:00:00+03:00,250.01,,,,
2026-04-17T08:00:00+03:00,2026-04-17T08:00:00+03:00,302.99,,,,
2026-04-17T09:00:00+03:00,2026-04-17T09:00:00+03:00,200.01,,,,
2026-04-17T10:00:00+03:00,2026-04-17T10:00:00+03:00,171.01,,,,
2026-04-17T11:00:00+03:00,2026-04-17T11:00:00+03:00,171.0,,,,
2026-04-17T12:00:00+03:00,2026-04-17T12:00:00+03:00,150.0,,,,
2026-04-17T13:00:00+03:00,2026-04-17T13:00:00+03:00,150.0,,,,
2026-04-17T14:00:00+03:00,2026-04-17T14:00:00+03:00,177.0,,,,
2026-04-17T15:00:00+03:00,2026-04-17T15:00:00+03:00,177.0,,,,
2026-04-17T16:00:00+03:00,2026-04-17T16:00:00+03:00,257.01,,,,
2026-04-17T17:00:00+03:00,2026-04-17T17:00:00+03:00,478.99,,,,
2026-04-17T18:00:00+03:00,2026-04-17T18:00:00+03:00,453.84,,,,
2026-04-17T19:00:00+03:00,2026-04-17T19:00:00+03:00,1200.0,,,,
2026-04-17T20:00:00+03:00,2026-04-17T20:00:00+03:00,1275.0,,,,
2026-04-17T21:00:00+03:00,2026-04-17T21:00:00+03:00,999.99,,,,
2026-04-17T22:00:00+03:00,2026-04-17T22:00:00+03:00,398.47,,,,
2026-04-17T23:00:00+03:00,2026-04-17T23:00:00+03:00,250.0,,,,
2026-04-19T00:00:00+03:00,2026-04-19T00:00:00+03:00,270.01,1.0,-106.0,278.1103,Enerji Fazlası
2026-04-19T01:00:00+03:00,2026-04-19T01:00:00+03:00,257.01,1.0,-106.0,264.7203,Enerji Fazlası
2026-04-19T02:00:00+03:00,2026-04-19T02:00:00+03:00,250.0,1.0,-106.0,257.5,Enerji Fazlası
2026-04-19T03:00:00+03:00,2026-04-19T03:00:00+03:00,240.01,0.0,-106.0,247.2103,Enerji Fazlası
2026-04-19T04:00:00+03:00,2026-04-19T04:00:00+03:00,222.99,0.0,-106.0,229.6797,Enerji Fazlası
2026-04-19T05:00:00+03:00,2026-04-19T05:00:00+03:00,237.0,7.0,-106.0,244.11,Enerji Fazlası
2026-04-19T06:00:00+03:00,2026-04-19T06:00:00+03:00,199.01,299.0,193.0397,316.94,Enerji Açığı
